Tracker ID,Wiki page,Unit,Plant,Other names,Chinese name,Owner,Parent,Capacity (MW),Status,Jan 17 Note,Start year,Planned retirement,Year retired,Combustion technology,Location,Local area,"Major area (prefecture, district)",Subnational unit,Country,Region,Latitude,Longitude,Accuracy,Permits,Coal source,Heat rate,Emission factor,Capacity factor,Annual CO2
G104142,http://bit.ly/1Cbs2ZK,Huadian Toksun power station Unit 2,Huadian Toksun power station,,华电吐鲁番发电厂二期,Huadian Xinjiang Power Co Ltd,China Huadian,660,Shelved,,,,,Supercritical,South of the County,Toksun,Turpan,Xinjiang,China,East Asia,42.730583,88.617000,exact,,,"9,080",211.9,59%,3.0
G104145,http://bit.ly/ZAwp3S,Huadian Turpan power station Unit 1,Huadian Turpan power station,,华电吐鲁番发电厂一期,Huadian Xinjiang Power Co Ltd,China Huadian,135,Operating,,2006,,,Subcritical,South of the County,Toksun (Tuokexun),Turpan (Tulufan),Xinjiang,China,East Asia,42.730583,88.617000,exact,,,"8,863",205.3,59%,0.6
G104146,http://bit.ly/ZAwp3S,Huadian Turpan power station Unit 2,Huadian Turpan power station,,华电吐鲁番发电厂一期,Huadian Xinjiang Power Co Ltd,China Huadian,135,Operating,,2006,,,Subcritical,South of the County,Toksun (Tuokexun),Turpan (Tulufan),Xinjiang,China,East Asia,42.730583,88.617000,exact,,,"8,863",205.3,59%,0.6
G104147,http://bit.ly/ZAwp3S,Huadian Turpan power station Unit 3,Huadian Turpan power station,,华电吐鲁番热电厂,Huadian Xinjiang Power Co Ltd,China Huadian,350,Construction,,,,,Unknown,,Gaochang,Turpan,Xinjiang,China,East Asia,42.730583,88.617000,exact,,,"8,605",211.9,59%,1.5
G104148,http://bit.ly/ZAwp3S,Huadian Turpan power station Unit 4,Huadian Turpan power station,,华电吐鲁番热电厂,Huadian Xinjiang Power Co Ltd,China Huadian,350,Construction,,,,,Unknown,,Gaochang,Turpan,Xinjiang,China,East Asia,42.730583,88.617000,exact,,,"8,605",211.9,59%,1.5
G104149,http://bit.ly/29KI5Ls,Huadian Urumqi power station Unit 1,Huadian Urumqi power station,,华电乌鲁木齐热电厂,Huadian Xinjiang Power Co Ltd,China Huadian,330,Operating,,2009,,,Subcritical,Badaowan,Shuimogou,Ürümqi (Wulumuqi),Xinjiang,China,East Asia,43.901248,87.697781,exact,,,"8,702",211.9,59%,1.4
G104150,http://bit.ly/29KI5Ls,Huadian Urumqi power station Unit 2,Huadian Urumqi power station,,华电乌鲁木齐热电厂,Huadian Xinjiang Power Co Ltd,China Huadian,330,Operating,,2009,,,Subcritical,Badaowan,Shuimogou,Ürümqi (Wulumuqi),Xinjiang,China,East Asia,43.901248,87.697781,exact,,,"8,702",211.9,59%,1.4
G104159,http://bit.ly/1MumzWy,Huadian Weihuliang power station Unit 1,Huadian Weihuliang power station,,华电新疆苇湖梁热电厂,Xinjiang Huadian Weihuliang,China Huadian,125,Retired,,1998,,2013,Subcritical,Qidaowan,Shuimogou,Ürümqi (Wulumuqi),Xinjiang,China,East Asia,43.850331,87.649465,exact,,,"8,702",211.9,59%,0.5
G104160,http://bit.ly/1MumzWy,Huadian Weihuliang power station Unit 2,Huadian Weihuliang power station,,华电新疆苇湖梁热电厂,Xinjiang Huadian Weihuliang,China Huadian,125,Retired,,2000,,2013,Subcritical,Qidaowan,Shuimogou,Ürümqi (Wulumuqi),Xinjiang,China,East Asia,43.850331,87.649465,exact,,,"8,702",211.9,59%,0.5
G104161,http://bit.ly/1MumzWy,Huadian Weihuliang power station Unit 3,Huadian Weihuliang power station,,华电新疆苇湖梁热电厂,Xinjiang Huadian Weihuliang,China Huadian,300,Cancelled,,,,,Unknown,Qidaowan,Shuimogou,Ürümqi,Xinjiang,China,East Asia,43.850278,87.648889,exact,,,"8,605",211.9,59%,1.3
G104162,http://bit.ly/1MumzWy,Huadian Weihuliang power station Unit 4,Huadian Weihuliang power station,,华电新疆苇湖梁热电厂,Xinjiang Huadian Weihuliang,China Huadian,300,Cancelled,,,,,Unknown,Qidaowan,Shuimogou,Ürümqi,Xinjiang,China,East Asia,43.850278,87.648889,exact,,,"8,605",211.9,59%,1.3
G111105,http://bit.ly/1m6bk6f,Huadian Xiheishan power station Unit 1,Huadian Xiheishan power station,,华电新疆西黑山（英格玛）发电公司一期,Huadian Changji Egema C&P,China Huadian,660,Construction,Scale control,,,,Ultra-super,Xiheishan Industrial Park,Qitai,Changji,Xinjiang,China,East Asia,44.011000,87.308000,approximate,,,"8,418",205.3,59%,2.7
G111106,http://bit.ly/1m6bk6f,Huadian Xiheishan power station Unit 2,Huadian Xiheishan power station,,华电新疆西黑山（英格玛）发电公司一期,Huadian Changji Egema C&P,China Huadian,660,Construction,Scale control,,,,Ultra-super,Xiheishan Industrial Park,Qitai,Changji,Xinjiang,China,East Asia,44.011000,87.308000,approximate,,,"8,418",205.3,59%,2.7
G104338,http://bit.ly/1lgGzeP,Huaneng Fuhai 1,Huaneng Fuhai power station,,华能阿拉泰福海热电厂热电联产一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Supercritical,Fuhai Co - Altay Pref - Ili Kazakh AP,Fuhai,Altay/Ili,Xinjiang,China,East Asia,47.112000,87.487000,approximate,,,"9,080",211.9,59%,1.6
G104339,http://bit.ly/1lgGzeP,Huaneng Fuhai 2,Huaneng Fuhai power station,,华能阿拉泰福海热电厂热电联产一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Supercritical,Fuhai Co - Altay Pref - Ili Kazakh AP,Fuhai,Altay/Ili,Xinjiang,China,East Asia,47.112000,87.487000,approximate,,,"9,080",211.9,59%,1.6
G104340,http://bit.ly/1lgGzeP,Huaneng Fuhai 3,Huaneng Fuhai power station,,华能阿拉泰福海热电厂热电联产二期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Supercritical,Fuhai Co - Altay Pref - Ili Kazakh AP,Fuhai,Altay/Ili,Xinjiang,China,East Asia,47.112000,87.487000,approximate,,,"9,080",211.9,59%,1.6
G104341,http://bit.ly/1lgGzeP,Huaneng Fuhai 4,Huaneng Fuhai power station,,华能阿拉泰福海热电厂热电联产二期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Supercritical,Fuhai Co - Altay Pref - Ili Kazakh AP,Fuhai,Altay/Ili,Xinjiang,China,East Asia,47.112000,87.487000,approximate,,,"9,080",211.9,59%,1.6
G104342,http://bit.ly/1thsMNg,Huaneng Fukang Industrial Park power station Unit 1,Huaneng Fukang Industrial Park power station,,华能阜康工业园区热电厂,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Fukang city,Fukang,Changji,Xinjiang,China,East Asia,44.133333,87.933333,approximate,,,"8,605",211.9,59%,1.5
G104343,http://bit.ly/1thsMNg,Huaneng Fukang Industrial Park power station Unit 2,Huaneng Fukang Industrial Park power station,,华能阜康工业园区热电厂,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Fukang city,Fukang,Changji,Xinjiang,China,East Asia,44.133333,87.933333,approximate,,,"8,605",211.9,59%,1.5
G104373,http://bit.ly/1248trD,Huaneng Hami Heavy Industrial Park power station Unit 1,Huaneng Hami Heavy Industrial Park power station,,华能哈密工业园电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,660,Cancelled,,,,,Supercritical,Hami,,Hami,Xinjiang,China,East Asia,42.893238,93.440945,approximate,,,"9,080",211.9,59%,3.0
G104374,http://bit.ly/1248trD,Huaneng Hami Heavy Industrial Park power station Unit 2,Huaneng Hami Heavy Industrial Park power station,,华能哈密工业园电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,660,Cancelled,,,,,Supercritical,Hami,,Hami,Xinjiang,China,East Asia,42.893238,93.440945,approximate,,,"9,080",211.9,59%,3.0
G104375,http://bit.ly/1EMTxg5,Huaneng Hami Sha'erhu power station Unit 1,Huaneng Hami Sha'erhu power station,,华能哈密沙尔湖煤电联营电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,"1,000",Shelved,,,,,Unknown,Kamul,Piqan,Hami,Xinjiang,China,East Asia,42.866667,90.166667,approximate,,,"8,605",211.9,59%,4.3
G104376,http://bit.ly/1EMTxg5,Huaneng Hami Sha'erhu power station Unit 2,Huaneng Hami Sha'erhu power station,,华能哈密沙尔湖煤电联营电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,"1,000",Shelved,,,,,Unknown,Kamul,Piqan,Hami,Xinjiang,China,East Asia,42.866667,90.166667,approximate,,,"8,605",211.9,59%,4.3
G104395,http://bit.ly/1ovRc4B,Huaneng Ili Qingshui River power station Unit 1,Huaneng Ili Qingshui River power station,,华能伊犁清水河热电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Qingshuihe Town,Huocheng,Ili,Xinjiang,China,East Asia,44.010000,80.807778,approximate,,,"8,605",211.9,59%,1.5
G104396,http://bit.ly/1ovRc4B,Huaneng Ili Qingshui River power station Unit 2,Huaneng Ili Qingshui River power station,,华能伊犁清水河热电厂一期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Qingshuihe Town,Huocheng,Ili,Xinjiang,China,East Asia,44.010000,80.807778,approximate,,,"8,605",211.9,59%,1.5
G104397,http://bit.ly/1ovRc4B,Huaneng Ili Qingshui River power station Unit 3,Huaneng Ili Qingshui River power station,,华能伊犁清水河热电厂二期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Qingshuihe Town,Huocheng,Ili,Xinjiang,China,East Asia,44.010000,80.807778,approximate,,,"8,605",211.9,59%,1.5
G104398,http://bit.ly/1ovRc4B,Huaneng Ili Qingshui River power station Unit 4,Huaneng Ili Qingshui River power station,,华能伊犁清水河热电厂二期,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Shelved,,,,,Unknown,Qingshuihe Town,Huocheng,Ili,Xinjiang,China,East Asia,44.010000,80.807778,approximate,,,"8,605",211.9,59%,1.5
G104442,http://bit.ly/1u4tN8q,Huaneng Luntai 1,Huaneng Luntai power station,,华能轮台热电厂热电联产项目,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Operating,,2016,,,Supercritical,Layisu,Luntai,Bayin'gholin,Xinjiang,China,East Asia,41.821533,84.003586,exact,,,"8,564",205.3,59%,1.4
G104443,http://bit.ly/1u4tN8q,Huaneng Luntai 2,Huaneng Luntai power station,,华能轮台热电厂热电联产项目,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,Operating,,2016,,,Supercritical,Layisu,Luntai,Bayin'gholin,Xinjiang,China,East Asia,41.821533,84.003586,exact,,,"8,564",205.3,59%,1.4
G104541,http://bit.ly/1MC0qBC,Huaneng Usu Unit 1,Huaneng Usu power station,,华能乌苏电厂,Huaneng Xinjiang Energy Dev Co,China Huaneng,660,Shelved,,,,,Unknown,Majike,Wusu,Tacheng,Xinjiang,China,East Asia,44.389497,84.709801,approximate,,,"8,605",211.9,59%,2.8
G104542,http://bit.ly/1MC0qBC,Huaneng Usu Unit 2,Huaneng Usu power station,,华能乌苏电厂,Huaneng Xinjiang Energy Dev Co,China Huaneng,660,Shelved,,,,,Unknown,Majike,Wusu,Tacheng,Xinjiang,China,East Asia,44.389497,84.709801,approximate,,,"8,605",211.9,59%,2.8
G104693,http://bit.ly/1rNvgyp,Huawei Hetian power station Unit 1,Huawei Hetian power station,,华威和田发电公司一期热电联产项目,Beijing Huawei Hetian Investment Ltd. and Zhongmu Co.,"Beijing Huawei Hetian Investment, Zhongmu Company",135,Operating,,2015,,,Unknown,Hetian City,Hotan,Hotan,Xinjiang,China,East Asia,37.167593,79.905582,exact,,,"8,605",211.9,59%,0.6
G104694,http://bit.ly/1rNvgyp,Huawei Hetian power station Unit 2,Huawei Hetian power station,,华威和田发电公司一期热电联产项目,Beijing Huawei Hetian Investment Ltd. and Zhongmu Co.,"Beijing Huawei Hetian Investment, Zhongmu Company",135,Operating,,2015,,,Unknown,Hetian City,Hotan,Hotan,Xinjiang,China,East Asia,37.167593,79.905582,exact,,,"8,605",211.9,59%,0.6
G104695,http://bit.ly/1rNvgyp,Huawei Hetian power station Unit 3,Huawei Hetian power station,,华威和田发电公司二期热电联产项目,Beijing Huawei Hetian Investment Ltd. and Zhongmu Co.,"Beijing Huawei Hetian Investment, Zhongmu Company",300,Announced,,,,,Unknown,Hetian City,Hotan,Hotan,Xinjiang,China,East Asia,37.167593,79.905582,exact,,,"8,605",211.9,59%,1.3
G104696,http://bit.ly/1rNvgyp,Huawei Hetian power station Unit 4,Huawei Hetian power station,,华威和田发电公司二期热电联产项目,Beijing Huawei Hetian Investment Ltd. and Zhongmu Co.,"Beijing Huawei Hetian Investment, Zhongmu Company",300,Announced,,,,,Unknown,Hetian City,Hotan,Hotan,Xinjiang,China,East Asia,37.167593,79.905582,exact,,,"8,605",211.9,59%,1.3
G105141,http://bit.ly/1SsDrhg,Jiarun Unit 1,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Operating,,2012,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105142,http://bit.ly/1SsDrhg,Jiarun Unit 2,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Operating,,2012,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105143,http://bit.ly/1SsDrhg,Jiarun Unit 3,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Operating,,2015,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105144,http://bit.ly/1SsDrhg,Jiarun Unit 4,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Operating,,2015,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105145,http://bit.ly/1SsDrhg,Jiarun Unit 5,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Shelved,,,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105146,http://bit.ly/1SsDrhg,Jiarun Unit 6,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Shelved,,,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105147,http://bit.ly/1SsDrhg,Jiarun Unit 7,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Shelved,,,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105148,http://bit.ly/1SsDrhg,Jiarun Unit 8,Xinjiang Jiarun power station,Xinjiang Djarum power plant,嘉润资源自备电厂,Xinjiang Jiarun Resources Holding Co.,Qingdao Antaixin Group,350,Shelved,,,,,Unknown,"Dongmaidi Village, Baojiadian Town ",Manasi,Changji,Xinjiang,China,East Asia,44.225290,86.309452,exact,,,"8,605",211.9,59%,1.5
G105185,http://bit.ly/1DHbkas,Jimsar Wucaiwan Beisan power station unit 1,Jimsar Wucaiwan Beisan power station,,国电华能吉木萨尔五彩湾北三发电厂一期,Guodian Xinjiang Power & Huaneng Xinjiang,"China Guodian, China Huaneng ",660,Construction,Scale control,2018,,,Ultra-super,Wucaiwan Town,Jimsar,Changji,Xinjiang,China,East Asia,44.843179,89.168524,approximate,,,"8,272",211.9,59%,2.7
G105186,http://bit.ly/1DHbkas,Jimsar Wucaiwan Beisan power station unit 2,Jimsar Wucaiwan Beisan power station,,国电华能吉木萨尔五彩湾北三发电厂一期,Guodian Xinjiang Power & Huaneng Xinjiang,"China Guodian, China Huaneng ",660,Construction,Scale control,2018,,,Ultra-super,Wucaiwan Town,Jimsar,Changji,Xinjiang,China,East Asia,44.843179,89.168524,approximate,,,"8,272",211.9,59%,2.7
G105187,http://bit.ly/1DHbkas,Jimsar Wucaiwan Beisan power station Unit 3,Jimsar Wucaiwan Beisan power station,,国电华能吉木萨尔五彩湾北三发电厂二期,Guodian Xinjiang Power & Huaneng Xinjiang,"China Guodian, China Huaneng ",660,Permitted,Scale control,,,,Ultra-super,Wucaiwan Town,Jimsar,Changji,Xinjiang,China,East Asia,44.843179,89.168524,approximate,,,"8,272",211.9,59%,2.7
G105188,http://bit.ly/1DHbkas,Jimsar Wucaiwan Beisan power station Unit 4,Jimsar Wucaiwan Beisan power station,,国电华能吉木萨尔五彩湾北三发电厂二期,Guodian Xinjiang Power & Huaneng Xinjiang,"China Guodian, China Huaneng ",660,Permitted,Scale control,,,,Ultra-super,Wucaiwan Town,Jimsar,Changji,Xinjiang,China,East Asia,44.843179,89.168524,approximate,,,"8,272",211.9,59%,2.7
G105189,http://bit.ly/1pJvDro,Jimusaer County Color Bay Power Plant Phase I,Jimusaer Color Bay power station,,华威和田投资吉木萨尔五彩湾,Beijing Huawei Hetian Investment Ltd. and Zhongmu Co.,"Beijing Huawei Hetian Investment, Zhongmu Company","2,000",Cancelled,,,,,Unknown,Wucaiwan,Jimusa'er,Changji,Xinjiang,China,East Asia,44.000000,89.181000,approximate,,,"8,605",211.9,59%,8.6
G105190,http://bit.ly/1MC5PII,Jinchuan Unit 1,Jinchuan power station,,金川热电公司热电联产项目,Xinjiang Jinchuan Energy Investment Co,Xinjiang Production and Construction Corps,135,Operating,,2016,,,Unknown,Xingfutan,Hejing,Bayin'gholin,Xinjiang,China,East Asia,42.147226,86.513350,exact,,,"8,605",211.9,59%,0.6
G105191,http://bit.ly/1MC5PII,Jinchuan Unit 2,Jinchuan power station,,金川热电公司热电联产项目,Xinjiang Jinchuan Energy Investment Co,Xinjiang Production and Construction Corps,135,Operating,,2016,,,Unknown,Xingfutan,Hejing,Bayin'gholin,Xinjiang,China,East Asia,42.147226,86.513350,exact,,,"8,605",211.9,59%,0.6
G105581,http://bit.ly/1o75ngr,Karamay power station Unit 1,Karamay power station,Guodian Karamay power station,国电克拉玛依热电公司热电联产项目一期,Guodian Karamay Power Company,"China Guodian, China National Petroleum Corporation",350,Operating,,2013,,,Supercritical,Karamay city,,Karamay,Xinjiang,China,East Asia,45.541983,85.024930,exact,,,"9,080",211.9,59%,1.6
G105582,http://bit.ly/1o75ngr,Karamay power station Unit 2,Karamay power station,Guodian Karamay power station,国电克拉玛依热电公司热电联产项目一期,Guodian Karamay Power Company,"China Guodian, China National Petroleum Corporation",350,Operating,,2014,,,Supercritical,Karamay city,,Karamay,Xinjiang,China,East Asia,45.541983,85.024930,exact,,,"9,080",211.9,59%,1.6
G105638,http://bit.ly/1OrKMz7,Kekedala Power Station Unit 1,Kekedala power station,,新疆荣新电力可克达拉热电联产项目,Xinjiang Rongxin Power,Rongxin Group,350,Pre,,,,,Supercritical,,Kekedala,Ili,Xinjiang,China,East Asia,44.449722,84.985833,approximate,,,"9,080",211.9,59%,1.6
G105639,http://bit.ly/1OrKMz7,Kekedala Power Station Unit 2,Kekedala power station,,新疆荣新电力可克达拉热电联产项目,Xinjiang Rongxin Power,Rongxin Group,350,Pre,,,,,Supercritical,,Kekedala,Ili,Xinjiang,China,East Asia,44.449722,84.985833,approximate,,,"9,080",211.9,59%,1.6
